Temp1,Temp2
独活,C0683
独活,C0154
博落回,C0471
博落回,C0479
博落回,C0478
博落回,C1178
博落回,C0245
博落回,C0073
博落回,C0291
博落回,C0534
黄花菜,C0294
黄花菜,C1178
黄花菜,C0478
黄花菜,C0333
黄花菜,C0156
黄花菜,C0053
黄花菜,C0377
黄花菜,C0935
黄花菜,C0164
黄花菜,C0352
红花,C0352
红花,C0416
红花,C0285
红花,C0164
红花,C0190
红花,C1218
红花,C0189
红花,C0291
红花,C0863
红花,C0090
红花,C0471
红花,C0478
红花,C0231
红花,C0283
红花,C0208
红花,C1178
红花,C0287
红花,C0263
红花,C0073
红花,C1258
红花,C1203
红花,C0156
红花,C0377
红花,C0053
红花,C0935
红花,C0423
红花,C0524
红花,C0540
硼砂,C0066
硼砂,C0291
硼砂,C1162
硼砂,C0285
硼砂,C0063
硼砂,C0188
硼砂,C0447
硼砂,C0478
硼砂,C0231
硼砂,C1209
硼砂,C0072
硼砂,C1203
硼砂,C1231
硼砂,C0352
硼砂,C0455
硼砂,C0845
硼砂,C0914
硼砂,C0199
硼砂,C0190
硼砂,C0026
硼砂,C0157
硼砂,C0457
硼砂,C0448
硼砂,C0164
硼砂,C0523
硼砂,C0547
硼砂,C0498
硼砂,C0771
硼砂,C0528
山茱萸,C0285
山茱萸,C0090
山茱萸,C0219
山茱萸,C0189
山茱萸,C0931
山茱萸,C1270
山茱萸,C0905
山茱萸,C0014
山茱萸,C0061
山茱萸,C0453
山茱萸,C0207
山茱萸,C0333
山茱萸,C0298
山茱萸,C1203
山茱萸,C0419
山茱萸,C0231
山茱萸,C0148
山茱萸,C1201
山茱萸,C1259
山茱萸,C0479
山茱萸,C0060
山茱萸,C1253
山茱萸,C1178
山茱萸,C0730
山茱萸,C0287
山茱萸,C0884
山茱萸,C0381
山茱萸,C0366
山茱萸,C0261
山茱萸,C0476
山茱萸,C1181
山茱萸,C0416
山茱萸,C0429
山茱萸,C1258
山茱萸,C0352
山茱萸,C0156
山茱萸,C0133
山茱萸,C0064
山茱萸,C0539
山茱萸,C0510
山茱萸,C0569
山茱萸,C0568
山茱萸,C0817
山茱萸,C0070
山茱萸,C0528
山茱萸,C0262
自消容,C0245
自消容,C0425
铃兰,C0370
铃兰,C1178
铃兰,C1220
铃兰,C0476
铃兰,C0114
铃兰,C0905
铃兰,C1203
铃兰,C1231
铃兰,C0377
铃兰,C0727
铃兰,C0825
铃兰,C0532
铃兰,C1241
细辛,C0399
细辛,C0219
细辛,C0400
细辛,C0064
细辛,C0063
细辛,C0240
细辛,C1218
细辛,C0381
细辛,C0291
细辛,C0921
细辛,C0956
细辛,C0248
细辛,C0447
细辛,C0283
细辛,C0100
细辛,C1209
细辛,C0242
细辛,C0523
细辛,C0504
细辛,C0697
细辛,C0771
细辛,C0528
细辛,C0491
金钱白花蛇,C0063
自消容子,C0570
自消容子,C0690
草乌,C0426
草乌,C0878
秦艽,C0153
秦艽,C1178
秦艽,C0483
秦艽,C0653
秦艽,C0539
秦艽,C0687
秦艽,C0625
秦艽,C0262
曼陀罗叶,C1125
曼陀罗叶,C0485
曼陀罗叶,C1221
曼陀罗叶,C1114
曼陀罗叶,C1178
曼陀罗叶,C1237
曼陀罗叶,C0267
曼陀罗叶,C0263
曼陀罗叶,C0189
曼陀罗叶,C0843
曼陀罗叶,C0447
曼陀罗叶,C1162
曼陀罗叶,C0259
曼陀罗叶,C1218
曼陀罗叶,C0064
曼陀罗叶,C0839
曼陀罗叶,C0808
青风藤,C0417
青风藤,C1178
青风藤,C0863
青风藤,C0921
青风藤,C1205
青风藤,C0071
青风藤,C0602
青风藤,C0173
青风藤,C0538
青风藤,C0749
青风藤,C0720
青风藤,C0070
青风藤,C0583
桂竹糖芥,C0363
头顶一颗珠,C0271
头顶一颗珠,C0090
头顶一颗珠,C0039
重楼,C0077
重楼,C0653
重楼,C0025
山芝麻,C0357
山芝麻,C0094
山芝麻,C0269
山芝麻,C0142
山芝麻,C0464
山芝麻,C0141
山芝麻,C0285
山芝麻,C0146
山芝麻,C0109
山芝麻,C0311
山芝麻,C0118
山芝麻,C0167
山芝麻,C1166
山芝麻,C0383
山芝麻,C0536
山芝麻,C0569
穿心莲,C0899
穿心莲,C1203
穿心莲,C1231
穿心莲,C0485
穿心莲,C0285
穿心莲,C0287
穿心莲,C0455
穿心莲,C0914
穿心莲,C0199
穿心莲,C0156
穿心莲,C0073
穿心莲,C0513
穿心莲,C0549
穿心莲,C0661
无花果叶,C0245
半夏,C0863
半夏,C1162
半夏,C0246
半夏,C0285
半夏,C0064
半夏,C0381
半夏,C0459
半夏,C0144
半夏,C0471
半夏,C0188
半夏,C0219
半夏,C1247
半夏,C0079
半夏,C1240
半夏,C0283
半夏,C0181
半夏,C1178
半夏,C0221
半夏,C0073
半夏,C1242
半夏,C0189
半夏,C0186
半夏,C0094
半夏,C0333
半夏,C0523
半夏,C0504
半夏,C0541
半夏,C0591
半夏,C0861
半夏,C0721
半夏,C0713
半夏,C0839
半夏,C0548
半夏,C0572
半夏,C0528
半夏,C0332
半夏,C0853
山慈菇,C0643
山慈菇,C0550
羊蹄叶,C0163
羊蹄叶,C0305
羊蹄叶,C0287
羊蹄叶,C0232
黄花夹竹桃,C0206
黄花夹竹桃,C0049
黄花夹竹桃,C0549
黄花夹竹桃,C0332
藏红花,C0039
芦荟,C0285
芦荟,C0420
芦荟,C1240
芦荟,C0881
芦荟,C1258
芦荟,C0333
芦荟,C0094
芦荟,C0291
芦荟,C0846
芦荟,C1162
芦荟,C1166
芦荟,C1221
芦荟,C0311
芦荟,C0173
芦荟,C0867
芦荟,C0259
芦荟,C0300
芦荟,C1220
芦荟,C1092
芦荟,C0063
芦荟,C0155
芦荟,C0416
芦荟,C0931
芦荟,C0188
芦荟,C1198
芦荟,C0912
芦荟,C0350
芦荟,C0851
芦荟,C0859
芦荟,C0478
芦荟,C0060
芦荟,C0369
芦荟,C0231
芦荟,C0114
芦荟,C0106
芦荟,C1209
芦荟,C1178
芦荟,C0429
芦荟,C1243
芦荟,C0287
芦荟,C0263
芦荟,C0073
芦荟,C1262
芦荟,C1203
芦荟,C0149
芦荟,C0148
芦荟,C1231
芦荟,C0352
芦荟,C0914
芦荟,C0189
芦荟,C0354
芦荟,C0377
芦荟,C0164
芦荟,C0190
芦荟,C0051
芦荟,C0927
芦荟,C0512
芦荟,C0510
芦荟,C0504
芦荟,C0569
芦荟,C0570
芦荟,C0679
芦荟,C0640
芦荟,C1241
芦荟,C0771
芦荟,C0407
芦荟,C0709
桃儿七,C0090
桃儿七,C1220
桃儿七,C1178
桃儿七,C0354
桃儿七,C0086
桃儿七,C0198
桃儿七,C0285
桃儿七,C0306
桃儿七,C0041
桃儿七,C1240
桃儿七,C0352
桃儿七,C0333
桃儿七,C0429
桃儿七,C0664
桃儿七,C1241
桃儿七,C0262
广防己,C0039
广防己,C1162
广防己,C0090
广防己,C0259
广防己,C0285
广防己,C0300
广防己,C0349
广防己,C0416
广防己,C0231
广防己,C0482
广防己,C1252
广防己,C0263
广防己,C0148
广防己,C0199
广防己,C0189
广防己,C0190
广防己,C0051
广防己,C0426
广防己,C0338
广防己,C0927
广防己,C0513
广防己,C0832
广防己,C0618
广防己,C0837
青木香,C0372
菟丝子,C1237
菟丝子,C0263
菟丝子,C0189
菟丝子,C0399
菟丝子,C1231
菟丝子,C0352
菟丝子,C0914
菟丝子,C0377
菟丝子,C0164
菟丝子,C0133
菟丝子,C0157
菟丝子,C0935
菟丝子,C0504
胖大海,C0272
胖大海,C0285
野槟榔,C0479
野槟榔,C1243
野槟榔,C1162
野槟榔,C0851
野槟榔,C0419
野槟榔,C1242
野槟榔,C0478
野槟榔,C1258
野槟榔,C0523
骆驼蓬,C0333
骆驼蓬,C0090
骆驼蓬,C1220
骆驼蓬,C1171
骆驼蓬,C0114
骆驼蓬,C1258
骆驼蓬,C1203
骆驼蓬,C1231
骆驼蓬,C0352
骆驼蓬,C0377
骆驼蓬,C0164
骆驼蓬,C0229
骆驼蓬,C0749
骆驼蓬,C1241
冬虫夏草,C0245
冬虫夏草,C0863
冬虫夏草,C0049
冬虫夏草,C1278
冬虫夏草,C0478
冬虫夏草,C0416
冬虫夏草,C0285
冬虫夏草,C1178
冬虫夏草,C0420
冬虫夏草,C0190
冬虫夏草,C0291
冬虫夏草,C0916
冬虫夏草,C0101
冬虫夏草,C0144
冬虫夏草,C0113
冬虫夏草,C0189
冬虫夏草,C0206
冬虫夏草,C0383
冬虫夏草,C0333
冬虫夏草,C0549
甘草,C0193
甘草,C0041
甘草,C0152
甘草,C0156
甘草,C1208
甘草,C0333
甘草,C0914
甘草,C0044
甘草,C0124
甘草,C0109
甘草,C1278
甘草,C0164
甘草,C0083
甘草,C0074
甘草,C0291
甘草,C0108
甘草,C0838
甘草,C0090
甘草,C0312
甘草,C0114
甘草,C0105
甘草,C1239
甘草,C0110
甘草,C0242
甘草,C0089
甘草,C0935
甘草,C0045
甘草,C1243
甘草,C1259
甘草,C0013
甘草,C1178
甘草,C0905
甘草,C0377
甘草,C0101
甘草,C0053
甘草,C0836
甘草,C0602
甘草,C0493
甘草,C0766
甘草,C0769
甘草,C0652
甘草,C0808
甘草,C0185
甘草,C0262
松萝,C0750
松萝,C0746
蜂毒,C0352
蜂毒,C0090
蜂毒,C0164
蜂毒,C0476
蜂毒,C1180
蜂毒,C0262
木薯,C0093
木薯,C1180
木薯,C0484
木薯,C0285
木薯,C0416
木薯,C1178
木薯,C0263
木薯,C1231
木薯,C0455
木薯,C0914
木薯,C0199
木薯,C0189
木薯,C0026
木薯,C0394
木薯,C0548
木薯,C0639
洋金花,C0263
洋金花,C0366
洋金花,C0189
虎杖,C0363
虎杖,C0041
虎杖,C0881
虎杖,C1240
虎杖,C0369
虎杖,C0306
虎杖,C1283
虎杖,C0912
虎杖,C0156
虎杖,C0352
虎杖,C0309
虎杖,C0090
虎杖,C0377
虎杖,C0354
虎杖,C0429
虎杖,C0914
虎杖,C1220
虎杖,C0333
虎杖,C0114
虎杖,C0073
虎杖,C1258
虎杖,C0308
虎杖,C1203
虎杖,C1231
虎杖,C0164
虎杖,C0133
虎杖,C1246
虎杖,C1241
甘遂,C0467
甘遂,C0333
甘遂,C0130
甘遂,C0348
甘遂,C0381
甘遂,C0905
藤黄,C0094
藤黄,C0416
藤黄,C0285
藤黄,C0190
藤黄,C0189
藤黄,C0478
藤黄,C0231
藤黄,C1178
藤黄,C0914
藤黄,C0199
藤黄,C1239
藤黄,C0377
藤黄,C0026
藤黄,C1162
藤黄,C0287
藤黄,C0524
藤黄,C0517
藤黄,C0709
白附子,C0145
白附子,C0562
白附子,C0606
湖北贝母,C0126
湖北贝母,C0203
雪上一枝蒿,C0086
雪上一枝蒿,C0854
雪上一枝蒿,C0206
雪上一枝蒿,C0063
雪上一枝蒿,C1162
雪上一枝蒿,C0419
雪上一枝蒿,C0880
雪上一枝蒿,C0259
雪上一枝蒿,C1245
雪上一枝蒿,C0510
大草乌,C0283
大草乌,C0282
大草乌,C1166
大草乌,C0666
大草乌,C0879
大草乌,C0619
大草乌,C1241
鸢尾,C0156
鸢尾,C0458
鸢尾,C0139
金银花,C0377
金银花,C0156
金银花,C0188
金银花,C1239
金银花,C1231
金银花,C0352
金银花,C1247
金银花,C0064
金银花,C0199
金银花,C0133
金银花,C1203
金银花,C1218
金银花,C0145
金银花,C0457
金银花,C1237
金银花,C0072
金银花,C0423
金银花,C0102
金银花,C0333
金银花,C0914
金银花,C0143
金银花,C1162
金银花,C0090
金银花,C0285
金银花,C0344
金银花,C0325
金银花,C0478
金银花,C0231
金银花,C1201
金银花,C0476
金银花,C1243
金银花,C0073
金银花,C1258
金银花,C0489
金银花,C0189
金银花,C0354
金银花,C0164
金银花,C0190
金银花,C0053
金银花,C0935
金银花,C0843
金银花,C0510
金银花,C0539
金银花,C0523
金银花,C0749
金银花,C0697
金银花,C0638
金银花,C1177
金银花,C0528
苦豆子,C1178
苦豆子,C0156
苦豆子,C1175
苦豆子,C0090
苦豆子,C0352
苦豆子,C0354
苦豆子,C0298
苦豆子,C0285
苦豆子,C0079
苦豆子,C1203
苦豆子,C0420
苦豆子,C1231
苦豆子,C0130
苦豆子,C1259
苦豆子,C0333
苦豆子,C0349
苦豆子,C0053
苦豆子,C0416
苦豆子,C1241
苍耳子,C0749
苍耳子,C0569
苍耳子,C0751
黄草乌,C0243
黄草乌,C1245
淫羊藿,C0156
淫羊藿,C0416
淫羊藿,C0133
淫羊藿,C0467
淫羊藿,C0135
淫羊藿,C0145
飞机草,C0266
飞机草,C0352
飞机草,C0164
飞机草,C0433
飞机草,C0130
飞机草,C0392
飞机草,C0151
飞机草,C0333
飞机草,C0291
飞机草,C0090
飞机草,C0014
飞机草,C0478
飞机草,C0312
飞机草,C0118
飞机草,C0242
飞机草,C0587
飞机草,C0918
飞机草,C0243
飞机草,C1243
飞机草,C0073
飞机草,C1258
飞机草,C1203
飞机草,C1231
飞机草,C0455
飞机草,C0914
飞机草,C0199
飞机草,C0354
飞机草,C0377
飞机草,C1237
飞机草,C0089
飞机草,C0133
飞机草,C0229
飞机草,C1204
飞机草,C0374
飞机草,C0039
飞机草,C0626
飞机草,C0703
飞机草,C0785
飞机草,C0718
飞机草,C0808
飞机草,C0262
飞机草,C0752
天蓬子根,C0935
天蓬子根,C0352
天蓬子根,C0164
天蓬子根,C0333
天蓬子根,C0153
天蓬子根,C0159
天蓬子根,C1231
天蓬子根,C0483
天蓬子根,C0377
天蓬子根,C0253
天蓬子根,C0569
天蓬子根,C0753
桔梗,C0750
桔梗,C0668
桔梗,C0262
豨莶草,C1178
豨莶草,C0073
豨莶草,C0420
豨莶草,C0749
豨莶草,C0754
铁线莲,C0285
铁线莲,C0188
铁线莲,C0231
铁线莲,C0190
铁线莲,C1162
铁线莲,C0102
铁线莲,C0259
铁线莲,C0189
铁线莲,C0283
铁线莲,C0504
砒霜,C0145
砒霜,C1162
砒霜,C0258
砒霜,C0143
砒霜,C0285
砒霜,C0921
砒霜,C0063
砒霜,C0064
砒霜,C0188
砒霜,C0219
砒霜,C0060
砒霜,C1218
砒霜,C0283
砒霜,C0181
砒霜,C1209
砒霜,C0924
砒霜,C1242
砒霜,C0905
砒霜,C0102
砒霜,C1231
砒霜,C0189
砒霜,C0053
砒霜,C0186
砒霜,C0510
砒霜,C0523
砒霜,C0504
砒霜,C0749
砒霜,C0839
砒霜,C0771
砒霜,C0548
砒霜,C0528
砒霜,C0262
白鲜皮,C0214
商陆,C0053
商陆,C1173
商陆,C0822
商陆,C0680
柴胡,C0377
柴胡,C0156
柴胡,C0352
柴胡,C0416
柴胡,C0285
柴胡,C0064
柴胡,C0447
柴胡,C0263
柴胡,C0133
柴胡,C0337
柴胡,C0485
柴胡,C0287
柴胡,C0189
柴胡,C0094
柴胡,C0863
柴胡,C1236
柴胡,C1246
柴胡,C0258
柴胡,C0420
柴胡,C0931
柴胡,C0471
柴胡,C1125
柴胡,C0086
柴胡,C0190
柴胡,C0479
柴胡,C0504
柴胡,C0749
柴胡,C0750
柴胡,C0593
柴胡,C0582
柴胡,C0672
柴胡,C0839
柴胡,C0107
柴胡,C0548
柴胡,C0641
柴胡,C0709
东北雷公藤,C0201
东北雷公藤,C0447
东北雷公藤,C0425
东北雷公藤,C0243
东北雷公藤,C1218
东北雷公藤,C0077
东北雷公藤,C0697
东北雷公藤,C0691
鲩鱼胆,C0478
鲩鱼胆,C0090
鲩鱼胆,C0291
鲩鱼胆,C0285
鲩鱼胆,C0420
鲩鱼胆,C1092
鲩鱼胆,C0416
鲩鱼胆,C0231
鲩鱼胆,C0263
鲩鱼胆,C1258
鲩鱼胆,C0189
鲩鱼胆,C0190
鸦片,C1208
鸦片,C1201
鸦片,C0504
鸦片,C0510
鸦片,C0548
小叶莲,C1236
小叶莲,C0444
小叶莲,C0206
小叶莲,C0482
小叶莲,C0371
小叶莲,C0927
小叶莲,C0151
小叶莲,C0335
小叶莲,C1173
小叶莲,C0478
小叶莲,C0039
小叶莲,C0749
小叶莲,C1241
小叶莲,C0154
苍术,C0271
苍术,C0447
苍术,C0478
苍术,C0485
苍术,C0240
苍术,C0285
苍术,C0300
苍术,C0450
苍术,C1190
苍术,C0851
苍术,C1201
苍术,C0343
苍术,C1178
苍术,C0263
苍术,C0148
苍术,C0199
苍术,C0189
苍术,C0053
苍术,C0510
苍术,C0504
苍术,C0547
苍术,C0683
苍术,C0626
苍术,C0839
苍术,C0548
苍术,C0752
通城虎,C1162
通城虎,C0063
通城虎,C0589
通城虎,C0632
通城虎,C0683
通城虎,C0783
通城虎,C0752
华山参,C1188
华山参,C1208
华山参,C0478
华山参,C1178
华山参,C0243
华山参,C0152
华山参,C0083
华山参,C0914
华山参,C0189
华山参,C0156
华山参,C0377
华山参,C0157
华山参,C0485
华山参,C1278
华山参,C0935
华山参,C0569
华山参,C0930
华山参,C0844
全蝎,C0416
全蝎,C0430
泽泻,C0245
泽泻,C1240
泽泻,C0041
泽泻,C0090
泽泻,C0369
泽泻,C0126
泽泻,C0306
泽泻,C0423
泽泻,C0045
泽泻,C0377
泽泻,C0203
泽泻,C1178
泽泻,C0285
泽泻,C0416
泽泻,C0231
泽泻,C0287
泽泻,C0263
泽泻,C0189
泽泻,C0190
泽泻,C0881
泽泻,C0459
泽泻,C0504
泽泻,C0534
紫菀,C0263
紫菀,C0352
紫菀,C1237
紫菀,C0189
紫菀,C0905
紫菀,C1166
紫菀,C0285
紫菀,C0041
紫菀,C1240
紫菀,C0306
紫菀,C1231
紫菀,C0164
紫菀,C0504
紫菀,C0523
芫花,C0399
芫花,C0919
芫花,C0449
芫花,C0199
芫花,C0198
芫花,C0914
芫花,C1166
芫花,C1178
芫花,C0164
艾叶,C0188
艾叶,C1166
艾叶,C0124
艾叶,C0064
艾叶,C0867
艾叶,C0884
艾叶,C0219
艾叶,C0312
艾叶,C1218
艾叶,C0841
艾叶,C0145
艾叶,C1162
艾叶,C1200
艾叶,C0450
艾叶,C0063
艾叶,C0014
艾叶,C0134
艾叶,C0277
艾叶,C0228
艾叶,C0391
艾叶,C1247
艾叶,C0181
艾叶,C1201
艾叶,C1209
艾叶,C0393
艾叶,C1262
艾叶,C0102
艾叶,C1245
艾叶,C1231
艾叶,C0066
艾叶,C0352
艾叶,C0914
艾叶,C0199
艾叶,C0392
艾叶,C0156
艾叶,C0053
艾叶,C0133
艾叶,C0231
艾叶,C0523
艾叶,C0504
艾叶,C0510
艾叶,C0547
艾叶,C0498
艾叶,C0611
艾叶,C0609
艾叶,C0667
艾叶,C0749
艾叶,C0590
艾叶,C0771
艾叶,C0548
艾叶,C0528
艾叶,C0161
艾叶,C0752
锁阳,C0285
锁阳,C1220
锁阳,C0333
锁阳,C0090
锁阳,C1092
锁阳,C0416
锁阳,C0231
锁阳,C0476
锁阳,C0114
锁阳,C0045
锁阳,C1178
锁阳,C0287
锁阳,C0263
锁阳,C0352
锁阳,C0189
锁阳,C0051
锁阳,C0927
锁阳,C0532
锁阳,C0839
锁阳,C1241
硇砂,C0334
硇砂,C0733
麻黄,C0259
麻黄,C0352
麻黄,C1188
麻黄,C0914
麻黄,C0838
麻黄,C0447
麻黄,C0164
麻黄,C0063
麻黄,C1218
麻黄,C0202
麻黄,C0392
麻黄,C0199
麻黄,C0083
麻黄,C1208
麻黄,C0169
麻黄,C0377
麻黄,C0486
麻黄,C0285
麻黄,C0419
麻黄,C0228
麻黄,C0299
麻黄,C1162
麻黄,C0231
麻黄,C0495
麻黄,C0839
麻黄,C0598
麻黄,C0528
麻黄,C0709
青娘子,C0245
苦木,C0377
苦木,C0041
苦木,C0202
天仙子,C0914
天仙子,C0891
天仙子,C0206
天仙子,C0478
天仙子,C0918
天仙子,C0073
天仙子,C1203
天仙子,C1187
苦参,C0083
苦参,C0914
苦参,C0352
苦参,C0377
苦参,C0923
苦参,C0392
苦参,C0063
苦参,C0219
苦参,C1188
苦参,C0118
苦参,C0075
苦参,C0486
苦参,C0838
苦参,C0199
苦参,C0169
苦参,C0202
苦参,C0160
苦参,C1208
苦参,C1276
苦参,C1178
苦参,C0198
苦参,C0101
苦参,C0228
苦参,C0529
苦参,C0650
苦参,C0811
苦参,C0627
苦参,C0929
苦参,C0646
苦参,C0839
苦参,C0528
苦参,C0669
苦参,C0674
魔芋,C1258
魔芋,C1270
魔芋,C0207
魔芋,C0026
魔芋,C0420
魔芋,C1203
魔芋,C0352
魔芋,C0149
魔芋,C0914
魔芋,C0199
魔芋,C1162
魔芋,C0119
魔芋,C0156
魔芋,C0374
魔芋,C0476
魔芋,C0548
魔芋,C0262
狗舌草,C0266
狗舌草,C0927
狗舌草,C0285
狗舌草,C0354
狗舌草,C0352
狗舌草,C0897
狗舌草,C0478
狗舌草,C0457
狗舌草,C1239
狗舌草,C0073
狗舌草,C0259
狗舌草,C0240
狗舌草,C0014
狗舌草,C0263
狗舌草,C0333
狗舌草,C0026
狗舌草,C0164
狗舌草,C0046
狗舌草,C0291
狗舌草,C0298
狗舌草,C1258
狗舌草,C0455
狗舌草,C0258
狗舌草,C1203
狗舌草,C0905
狗舌草,C0079
狗舌草,C0914
狗舌草,C0064
狗舌草,C0072
狗舌草,C0229
狗舌草,C0343
狗舌草,C0231
狗舌草,C0399
狗舌草,C0447
狗舌草,C0377
狗舌草,C0219
狗舌草,C0095
狗舌草,C0190
狗舌草,C0891
狗舌草,C0283
狗舌草,C1178
狗舌草,C1231
狗舌草,C0157
狗舌草,C1242
狗舌草,C0287
狗舌草,C0344
狗舌草,C0189
狗舌草,C1209
狗舌草,C0199
狗舌草,C0300
狗舌草,C1200
狗舌草,C0416
狗舌草,C0510
狗舌草,C0497
狗舌草,C1241
狗舌草,C0091
狗舌草,C1187
狗舌草,C0516
狗舌草,C0528
狗舌草,C0709
川芎,C0188
川芎,C0479
川芎,C0285
川芎,C1247
川芎,C0447
川芎,C0263
川芎,C1240
川芎,C0219
川芎,C1203
川芎,C0258
川芎,C1231
川芎,C0489
川芎,C0186
川芎,C0073
川芎,C0189
川芎,C0087
川芎,C0333
川芎,C0523
川芎,C0562
川芎,C0610
川芎,C0677
川芎,C0573
川芎,C0598
川芎,C0548
川芎,C0583
川芎,C0528
川芎,C0732
防己,C0162
防己,C0071
防己,C1178
防己,C0863
防己,C0921
防己,C1205
防己,C0538
防己,C0070
防己,C0286
羊踯躅根,C0101
羊踯躅根,C0935
羊踯躅根,C0090
羊踯躅根,C0026
羊踯躅根,C0151
羊踯躅根,C1220
羊踯躅根,C0156
羊踯躅根,C0133
羊踯躅根,C0510
羊踯躅根,C1241
山豆根,C1278
山豆根,C0627
山豆根,C0929
山豆根,C0646
寻骨风,C0871
胡芦巴,C0891
胡芦巴,C0665
肉桂,C0045
肉桂,C0188
肉桂,C1243
肉桂,C1242
肉桂,C1259
肉桂,C0419
肉桂,C0333
肉桂,C0532
木鳖子,C1178
木鳖子,C0200
木鳖子,C0107
木鳖子,C1177
望江南,C0419
望江南,C0291
望江南,C1258
望江南,C0014
望江南,C0063
望江南,C0523
望江南,C0504
望江南,C0603
望江南,C0564
望江南,C0752
狼毒,C1284
狼毒,C0154
防风,C0335
防风,C1173
防风,C0214
防风,C0151
防风,C1178
防风,C0392
防风,C0485
防风,C0510
防风,C0522
防风,C0569
防风,C0697
防风,C0593
防风,C0626
防风,C0572
防风,C0154
防风,C0250
蟾皮,C0332
砒石,C0245
砒石,C0927
砒石,C0417
砒石,C1181
砒石,C1221
砒石,C0416
砒石,C0285
砒石,C1180
砒石,C1203
砒石,C1231
砒石,C0337
砒石,C1260
砒石,C0207
砒石,C0189
砒石,C0371
砒石,C0333
砒石,C0291
砒石,C0863
砒石,C1162
砒石,C1246
砒石,C0090
砒石,C0258
砒石,C0113
砒石,C0420
砒石,C1220
砒石,C0063
砒石,C0064
砒石,C0144
砒石,C0471
砒石,C1269
砒石,C0478
砒石,C0231
砒石,C0482
砒石,C1225
砒石,C0476
砒石,C0114
砒石,C0159
砒石,C1243
砒石,C0287
砒石,C0263
砒石,C0073
砒石,C1242
砒石,C1258
砒石,C0148
砒石,C0352
砒石,C0483
砒石,C1239
砒石,C0156
砒石,C0377
砒石,C0190
砒石,C0133
砒石,C0039
砒石,C1253
砒石,C0392
砒石,C0524
砒石,C0547
砒石,C0749
砒石,C0569
砒石,C0568
砒石,C0586
砒石,C0656
砒石,C0532
砒石,C1241
砒石,C0676
砒石,C0548
砒石,C1177
砒石,C0262
天南星,C0206
屈头鸡,C0149
屈头鸡,C1203
屈头鸡,C0073
屈头鸡,C0383
屈头鸡,C0577
屈头鸡,C0407
细叶铁线莲,C0094
细叶铁线莲,C1243
细叶铁线莲,C0416
细叶铁线莲,C0285
细叶铁线莲,C0420
细叶铁线莲,C0258
细叶铁线莲,C1030
细叶铁线莲,C0189
细叶铁线莲,C0206
细叶铁线莲,C0333
细叶铁线莲,C0291
细叶铁线莲,C0863
细叶铁线莲,C1166
细叶铁线莲,C0383
细叶铁线莲,C0090
细叶铁线莲,C0479
细叶铁线莲,C0471
细叶铁线莲,C0467
细叶铁线莲,C0231
细叶铁线莲,C1219
细叶铁线莲,C0263
细叶铁线莲,C0073
细叶铁线莲,C0084
细叶铁线莲,C0287
细叶铁线莲,C0524
细叶铁线莲,C0568
细叶铁线莲,C0642
细叶铁线莲,C0690
细叶铁线莲,C0569
细叶铁线莲,C0853
紫苏,C0083
紫苏,C0101
紫苏,C0337
紫苏,C1279
紫苏,C1278
紫苏,C0391
紫苏,C1260
紫苏,C0871
紫苏,C0815
蟾酥,C0399
蟾酥,C0482
蟾酥,C0400
蟾酥,C0263
蟾酥,C0245
蟾酥,C0479
蟾酥,C1205
蟾酥,C0197
蟾酥,C0471
蟾酥,C0478
蟾酥,C1178
蟾酥,C0073
蟾酥,C0368
蟾酥,C0637
蟾酥,C0853
赭石,C0147
赭石,C0285
赭石,C0063
赭石,C0416
赭石,C0188
赭石,C1209
赭石,C0263
赭石,C1203
赭石,C0252
赭石,C1231
赭石,C0189
赭石,C1256
赭石,C0523
赭石,C0504
赭石,C0507
赭石,C0771
赭石,C0528
槐花,C0377
槐花,C0352
槐花,C0333
槐花,C0392
槐花,C0054
槐花,C0157
槐花,C0393
槐花,C0101
槐花,C1178
槐花,C1179
槐花,C0164
槐花,C0190
槐花,C0189
槐花,C0119
槐花,C1125
槐花,C0242
槐花,C0243
槐花,C0354
槐花,C0156
槐花,C1114
槐花,C0485
槐花,C0053
槐花,C1241
槐花,C0808
槐花,C1177
槐花,C0815
牛膝,C0482
牛膝,C0285
牛膝,C1240
牛膝,C0922
牛膝,C1179
牛膝,C0014
牛膝,C0198
牛膝,C0871
牛膝,C1178
牛膝,C0653
牛膝,C1181
牛膝,C0750
牛膝,C0262
月季花,C0156
月季花,C1221
月季花,C0352
月季花,C0300
月季花,C0090
月季花,C0362
月季花,C0133
月季花,C1203
月季花,C0148
月季花,C0291
月季花,C1258
月季花,C1231
月季花,C0354
月季花,C0164
月季花,C0039
月季花,C0935
月季花,C0064
月季花,C0510
白毛藤,C0706
白毛藤,C0262
亚香棒虫草,C0285
亚香棒虫草,C0467
龙葵,C0333
龙葵,C0291
龙葵,C0854
龙葵,C0090
龙葵,C1220
龙葵,C0478
龙葵,C0114
龙葵,C0046
龙葵,C0118
龙葵,C1178
龙葵,C0242
龙葵,C0073
龙葵,C1258
龙葵,C1203
龙葵,C1231
龙葵,C0352
龙葵,C0914
龙葵,C0199
龙葵,C0392
龙葵,C0377
龙葵,C0164
龙葵,C0229
龙葵,C0623
龙葵,C1241
龙葵,C0808
龙葵,C0047
龙葵,C0796
曼陀罗子,C0574
曼陀罗子,C0849
曼陀罗子,C0569
曼陀罗子,C0557
威灵仙,C0259
威灵仙,C0285
威灵仙,C0447
